2016-08-29 04:48:31,513 Initialized in: /home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot
2016-08-29 04:48:31,519 Starting new HTTPS connection (1): slack.com
2016-08-29 04:48:31,900 /home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/plugins/repeat/repeat.py
2016-08-29 04:48:32,576 []
2016-08-29 04:48:32,576 []
2016-08-29 04:48:32,677 []
2016-08-29 04:48:32,778 []
2016-08-29 04:48:32,979 []
2016-08-29 04:48:36,191 []
2016-08-29 04:48:38,700 []
2016-08-29 04:48:40,105 []
2016-08-29 04:48:41,410 []
2016-08-29 04:48:41,412 problem in module process_message {u'text': u'\u3053\u3093\u306b\u3061\u306f', u'ts': u'1472446121.000009', u'user': u'U1WT2UBLZ', u'team': u'T1WT2UBL1', u'type': u'message', u'channel': u'D25QGLCKG'}
Traceback (most recent call last):
  File "/home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/rtmbot/core.py", line 166, in do
    eval("self.module." + function_name)(data)
  File "/home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/plugins/repeat/repeat.py", line 50, in process_message
    tf.app.run()
  File "/home/dev10635gce006/tensorflow/local/lib/python2.7/site-packages/tensorflow/python/platform/app.py", line 29, in run
    main = main or sys.modules['__main__'].main
AttributeError: 'module' object has no attribute 'main'
2016-08-29 04:48:44,121 []
2016-08-29 04:48:45,928 []
2016-08-29 04:48:48,136 []
2016-08-29 04:48:52,150 []
2016-08-29 04:48:56,165 []
2016-08-29 04:49:00,179 []
2016-08-29 04:49:04,194 []
2016-08-29 04:49:08,108 []
2016-08-29 04:49:12,122 []
2016-08-29 04:49:16,136 []
2016-08-29 04:49:20,149 []
2016-08-29 04:49:24,163 []
2016-08-29 04:49:28,176 []
2016-08-29 04:55:34,633 Initialized in: /home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot
2016-08-29 04:55:34,641 Starting new HTTPS connection (1): slack.com
2016-08-29 04:55:34,950 /home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/plugins/repeat/repeat.py
2016-08-29 04:55:35,901 []
2016-08-29 04:55:35,901 []
2016-08-29 04:55:36,002 []
2016-08-29 04:55:36,103 []
2016-08-29 04:55:36,204 []
2016-08-29 04:55:39,114 []
2016-08-29 04:55:42,740 []
2016-08-29 04:55:43,142 []
2016-08-29 04:55:43,544 []
2016-08-29 04:55:44,147 []
2016-08-29 04:55:44,149 problem in module process_message {u'text': u'\u3053\u3093\u306b\u3061\u306f', u'ts': u'1472446543.000010', u'user': u'U1WT2UBLZ', u'team': u'T1WT2UBL1', u'type': u'message', u'channel': u'D25QGLCKG'}
Traceback (most recent call last):
  File "/home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/rtmbot/core.py", line 166, in do
    eval("self.module." + function_name)(data)
  File "/home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/plugins/repeat/repeat.py", line 50, in process_message
    tf.app.run()
  File "/home/dev10635gce006/tensorflow/local/lib/python2.7/site-packages/tensorflow/python/platform/app.py", line 29, in run
    main = main or sys.modules['__main__'].main
AttributeError: 'module' object has no attribute 'main'
2016-08-29 04:55:45,956 []
2016-08-29 04:55:47,161 []
2016-08-29 04:55:51,175 []
2016-08-29 04:55:55,189 []
2016-08-29 04:55:59,103 []
2016-08-29 04:56:03,117 []
2016-08-29 04:56:07,132 []
2016-08-29 04:56:11,148 []
2016-08-29 04:56:15,163 []
2016-08-29 04:56:19,178 []
2016-08-29 04:56:23,192 []
2016-08-29 04:56:27,106 []
2016-08-29 04:56:31,121 []
2016-08-29 04:56:35,136 []
2016-08-29 04:56:39,150 []
2016-08-29 04:56:43,164 []
2016-08-29 04:56:47,178 []
2016-08-29 04:56:51,192 []
2016-08-29 04:56:55,106 []
2016-08-29 04:56:59,119 []
2016-08-29 04:57:03,133 []
2016-08-29 04:57:07,148 []
2016-08-29 04:57:11,163 []
2016-08-29 04:57:15,178 []
2016-08-29 04:57:19,193 []
